step,tokens,flops,loss_nats_raw,loss_nats_smooth50,bits_per_token_smooth50,flops_per_bit_reduction
7370,30187520,8.69539e+16,1.3759,1.3398,1.9329,6.35435e+15
7380,30228480,8.70719e+16,1.1966,1.3390,1.9318,6.36245e+15
7390,30269440,8.71899e+16,0.9996,1.3328,1.9228,6.3669e+15
7400,30310400,8.73078e+16,1.3262,1.3325,1.9224,6.37534e+15
7410,30351360,8.74258e+16,1.2986,1.3316,1.9211,6.38335e+15
7420,30392320,8.75438e+16,1.3393,1.3324,1.9223,6.3925e+15
7430,30433280,8.76618e+16,1.2684,1.3270,1.9144,6.39746e+15
7440,30474240,8.77798e+16,1.3513,1.3233,1.9091,6.40356e+15
7450,30515200,8.78978e+16,1.4066,1.3252,1.9119,6.41347e+15
7460,30556160,8.80157e+16,1.3301,1.3268,1.9141,6.42314e+15
7470,30597120,8.81337e+16,1.3718,1.3274,1.9151,6.43219e+15
7480,30638080,8.82517e+16,1.4143,1.3260,1.9130,6.43984e+15
7490,30679040,8.83697e+16,1.2921,1.3217,1.9068,6.44555e+15
7500,30720000,8.84877e+16,1.2614,1.3185,1.9022,6.45195e+15
7510,30760960,8.86057e+16,1.3195,1.3185,1.9023,6.4606e+15
7520,30801920,8.87236e+16,1.2689,1.3173,1.9005,6.46837e+15
7530,30842880,8.88416e+16,1.4342,1.3211,1.9059,6.47952e+15
7540,30883840,8.89596e+16,1.6142,1.3270,1.9145,6.49218e+15
7550,30924800,8.90776e+16,1.3820,1.3245,1.9109,6.49911e+15
7560,30965760,8.91956e+16,1.1105,1.3172,1.9003,6.50269e+15
7570,31006720,8.93136e+16,1.2315,1.3135,1.8950,6.50877e+15
7580,31047680,8.94315e+16,1.0605,1.3084,1.8876,6.51388e+15
7590,31088640,8.95495e+16,1.2507,1.3115,1.8920,6.52456e+15
7600,31129600,8.96675e+16,1.0296,1.3036,1.8807,6.52777e+15
7610,31170560,8.97855e+16,1.3076,1.3033,1.8803,6.53617e+15
7620,31211520,8.99035e+16,1.2769,1.2994,1.8746,6.54202e+15
7630,31252480,9.00215e+16,1.1673,1.2972,1.8715,6.54915e+15
7640,31293440,9.01395e+16,1.3332,1.3034,1.8803,6.56195e+15
7650,31334400,9.02574e+16,1.2654,1.3026,1.8793,6.57002e+15
7660,31375360,9.03754e+16,1.2582,1.3042,1.8815,6.5797e+15
7670,31416320,9.04934e+16,1.4064,1.3052,1.8831,6.58902e+15
7680,31457280,9.06114e+16,1.6129,1.3109,1.8913,6.60156e+15
7690,31498240,9.07294e+16,1.2360,1.3127,1.8938,6.61138e+15
7700,31539200,9.08474e+16,1.3431,1.3161,1.8987,6.62231e+15
7710,31580160,9.09653e+16,1.3102,1.3138,1.8954,6.62935e+15
7720,31621120,9.10833e+16,1.2392,1.3105,1.8907,6.63564e+15
7730,31662080,9.12013e+16,1.4655,1.3132,1.8946,6.64614e+15
7740,31703040,9.13193e+16,0.9703,1.3068,1.8853,6.65025e+15
7750,31744000,9.14373e+16,0.8971,1.2982,1.8730,6.65285e+15
7760,31784960,9.15553e+16,1.2809,1.2996,1.8749,6.66236e+15
7770,31825920,9.16732e+16,1.1752,1.2915,1.8633,6.66532e+15
7780,31866880,9.17912e+16,1.2237,1.2872,1.8570,6.67087e+15
7790,31907840,9.19092e+16,1.0571,1.2792,1.8455,6.67385e+15
7800,31948800,9.20272e+16,1.3708,1.2777,1.8433,6.68135e+15
7810,31989760,9.21452e+16,1.4995,1.2793,1.8456,6.69104e+15
7820,32030720,9.22632e+16,1.3746,1.2788,1.8450,6.6993e+15
7830,32071680,9.23811e+16,1.0341,1.2737,1.8376,6.70428e+15
7840,32112640,9.24991e+16,1.1866,1.2735,1.8373,6.71269e+15
7850,32153600,9.26171e+16,1.3562,1.2763,1.8413,6.72319e+15
7860,32194560,9.27351e+16,1.3483,1.2786,1.8446,6.7334e+15
7870,32235520,9.28531e+16,1.1381,1.2738,1.8378,6.73861e+15
7880,32276480,9.29711e+16,1.3020,1.2760,1.8408,6.74866e+15
7890,32317440,9.3089e+16,1.2469,1.2809,1.8479,6.76073e+15
7900,32358400,9.3207e+16,1.1892,1.2782,1.8440,6.76735e+15
7910,32399360,9.3325e+16,1.2311,1.2768,1.8420,6.77496e+15
7920,32440320,9.3443e+16,1.0821,1.2717,1.8346,6.77987e+15
7930,32481280,9.3561e+16,1.0431,1.2672,1.8281,6.78523e+15
7940,32522240,9.3679e+16,1.0139,1.2604,1.8184,6.789e+15
7950,32563200,9.37969e+16,1.0032,1.2523,1.8068,6.79182e+15
7960,32604160,9.39149e+16,1.0332,1.2464,1.7982,6.79614e+15
7970,32645120,9.40329e+16,0.9750,1.2385,1.7867,6.79905e+15
7980,32686080,9.41509e+16,1.0114,1.2304,1.7751,6.80186e+15
7990,32727040,9.42689e+16,1.0079,1.2247,1.7669,6.80635e+15
8000,32768000,9.43869e+16,1.2161,1.2238,1.7656,6.81423e+15
8010,32808960,9.45048e+16,1.4541,1.2265,1.7695,6.82466e+15
8020,32849920,9.46228e+16,1.2431,1.2260,1.7687,6.83281e+15
8030,32890880,9.47408e+16,1.1668,1.2207,1.7610,6.83752e+15
8040,32931840,9.48588e+16,1.1231,1.2108,1.7469,6.83904e+15
8050,32972800,9.49768e+16,1.1290,1.2058,1.7396,6.84395e+15
8060,33013760,9.50948e+16,1.1165,1.2059,1.7397,6.85254e+15
8070,33054720,9.52127e+16,1.1280,1.2038,1.7367,6.85956e+15
8080,33095680,9.53307e+16,1.0741,1.2041,1.7371,6.86826e+15
8090,33136640,9.54487e+16,1.0461,1.2000,1.7312,6.87383e+15
8100,33177600,9.55667e+16,1.3948,1.2073,1.7418,6.88756e+15
8110,33218560,9.56847e+16,1.2461,1.2061,1.7400,6.89518e+15
8120,33259520,9.58027e+16,1.4794,1.2101,1.7458,6.90659e+15
8130,33300480,9.59206e+16,1.5296,1.2174,1.7563,6.92031e+15
8140,33341440,9.60386e+16,1.4211,1.2191,1.7588,6.93009e+15
8150,33382400,9.61566e+16,1.3890,1.2216,1.7624,6.94039e+15
8160,33423360,9.62746e+16,1.2671,1.2218,1.7627,6.94903e+15
8170,33464320,9.63926e+16,1.3034,1.2197,1.7597,6.95606e+15
8180,33505280,9.65106e+16,1.1790,1.2110,1.7472,6.95828e+15
8190,33546240,9.66285e+16,1.3498,1.2133,1.7504,6.96844e+15
8200,33587200,9.67465e+16,1.3083,1.2126,1.7494,6.97644e+15
8210,33628160,9.68645e+16,1.2501,1.2114,1.7477,6.98408e+15
8220,33669120,9.69825e+16,1.3470,1.2136,1.7508,6.99415e+15
8230,33710080,9.71005e+16,1.3057,1.2104,1.7462,7.00034e+15
8240,33751040,9.72185e+16,1.4659,1.2203,1.7605,7.01607e+15
8250,33792000,9.73364e+16,1.2251,1.2268,1.7700,7.02939e+15
8260,33832960,9.74544e+16,1.2020,1.2253,1.7677,7.03675e+15
8270,33873920,9.75724e+16,1.3103,1.2280,1.7716,7.04726e+15
8280,33914880,9.76904e+16,1.3890,1.2313,1.7764,7.05821e+15
8290,33955840,9.78084e+16,1.2974,1.2361,1.7833,7.07028e+15
8300,33996800,9.79264e+16,1.2525,1.2337,1.7799,7.07706e+15
8310,34037760,9.80444e+16,1.0770,1.2253,1.7677,7.07935e+15
8320,34078720,9.81623e+16,0.9955,1.2177,1.7567,7.08227e+15
8330,34119680,9.82803e+16,0.8919,1.2148,1.7526,7.08869e+15
8340,34160640,9.83983e+16,1.2481,1.2161,1.7544,7.0981e+15
8350,34201600,9.85163e+16,1.4235,1.2174,1.7564,7.10761e+15
8360,34242560,9.86343e+16,1.1876,1.2142,1.7517,7.11374e+15
8370,34283520,9.87523e+16,0.6686,1.2048,1.7382,7.1153e+15
8380,34324480,9.88702e+16,0.8190,1.1952,1.7242,7.11666e+15
8390,34365440,9.89882e+16,1.3102,1.1964,1.7261,7.12609e+15
8400,34406400,9.91062e+16,1.2978,1.1986,1.7292,7.13619e+15
8410,34447360,9.92242e+16,1.4786,1.2035,1.7363,7.14836e+15
8420,34488320,9.93422e+16,1.5349,1.2126,1.7494,7.1636e+15
8430,34529280,9.94602e+16,1.4502,1.2207,1.7612,7.17819e+15
8440,34570240,9.95781e+16,1.3310,1.2271,1.7703,7.19145e+15
8450,34611200,9.96961e+16,1.3297,1.2336,1.7797,7.20488e+15
8460,34652160,9.98141e+16,1.4517,1.2420,1.7918,7.2197e+15
8470,34693120,9.99321e+16,1.2691,1.2479,1.8003,7.23268e+15
8480,34734080,1.0005e+17,1.3432,1.2545,1.8099,7.24624e+15
8490,34775040,1.00168e+17,1.4131,1.2626,1.8216,7.26093e+15
8500,34816000,1.00286e+17,1.4396,1.2671,1.8280,7.27288e+15
8510,34856960,1.00404e+17,1.2927,1.2638,1.8233,7.27898e+15
8520,34897920,1.00522e+17,1.2648,1.2643,1.8240,7.28786e+15
