step,tokens,flops,loss_nats_raw,loss_nats_smooth50,bits_per_token_smooth50,flops_per_bit_reduction
3570,14622720,4.33553e+16,1.1480,1.3039,1.8811,3.15634e+15
3580,14663680,4.34768e+16,0.9197,1.2962,1.8701,3.16264e+15
3590,14704640,4.35982e+16,1.2711,1.2942,1.8671,3.17079e+15
3600,14745600,4.37196e+16,1.4303,1.2983,1.8730,3.181e+15
3610,14786560,4.38411e+16,1.2218,1.3062,1.8845,3.1925e+15
3620,14827520,4.39625e+16,1.3200,1.3090,1.8885,3.20227e+15
3630,14868480,4.4084e+16,1.4395,1.3149,1.8970,3.21311e+15
3640,14909440,4.42054e+16,1.3118,1.3208,1.9055,3.22396e+15
3650,14950400,4.43269e+16,1.2431,1.3221,1.9073,3.23325e+15
3660,14991360,4.44483e+16,1.3416,1.3216,1.9066,3.24194e+15
3670,15032320,4.45698e+16,1.0299,1.3161,1.8988,3.24894e+15
3680,15073280,4.46912e+16,1.2176,1.3176,1.9008,3.25828e+15
3690,15114240,4.48126e+16,1.2847,1.3257,1.9126,3.26995e+15
3700,15155200,4.49341e+16,1.2132,1.3210,1.9059,3.27719e+15
3710,15196160,4.50555e+16,1.4406,1.3110,1.8914,3.28258e+15
3720,15237120,4.5177e+16,1.3211,1.2990,1.8740,3.28727e+15
3730,15278080,4.52984e+16,1.2807,1.2924,1.8645,3.29382e+15
3740,15319040,4.54199e+16,1.2758,1.2886,1.8591,3.30135e+15
3750,15360000,4.55413e+16,1.2534,1.2857,1.8548,3.30916e+15
3760,15400960,4.56627e+16,1.1617,1.2821,1.8497,3.31676e+15
3770,15441920,4.57842e+16,1.1419,1.2788,1.8449,3.32441e+15
3780,15482880,4.59056e+16,1.1076,1.2758,1.8406,3.33218e+15
3790,15523840,4.60271e+16,1.1044,1.2735,1.8373,3.34021e+15
3800,15564800,4.61485e+16,1.1130,1.2713,1.8341,3.34823e+15
3810,15605760,4.627e+16,1.0612,1.2687,1.8303,3.35612e+15
3820,15646720,4.63914e+16,1.0700,1.2658,1.8261,3.36392e+15
3830,15687680,4.65128e+16,1.0496,1.2567,1.8130,3.3695e+15
3840,15728640,4.66343e+16,1.0455,1.2515,1.8056,3.3765e+15
3850,15769600,4.67557e+16,1.1140,1.2485,1.8012,3.38421e+15
3860,15810560,4.68772e+16,1.3323,1.2492,1.8022,3.39326e+15
3870,15851520,4.69986e+16,1.3966,1.2482,1.8008,3.40168e+15
3880,15892480,4.71201e+16,1.3026,1.2470,1.7990,3.41005e+15
3890,15933440,4.72415e+16,1.2065,1.2486,1.8014,3.41941e+15
3900,15974400,4.7363e+16,1.3660,1.2565,1.8128,3.43104e+15
3910,16015360,4.74844e+16,1.2493,1.2574,1.8140,3.44014e+15
3920,16056320,4.76058e+16,1.4247,1.2594,1.8170,3.44968e+15
3930,16097280,4.77273e+16,1.3651,1.2591,1.8166,3.45838e+15
3940,16138240,4.78487e+16,1.3038,1.2611,1.8194,3.4679e+15
3950,16179200,4.79702e+16,1.3012,1.2594,1.8169,3.47607e+15
3960,16220160,4.80916e+16,1.2368,1.2601,1.8179,3.48513e+15
3970,16261120,4.82131e+16,1.3936,1.2614,1.8198,3.49439e+15
3980,16302080,4.83345e+16,1.2638,1.2625,1.8214,3.5036e+15
3990,16343040,4.84559e+16,0.8203,1.2574,1.8141,3.51055e+15
4000,16384000,4.85774e+16,0.9392,1.2519,1.8061,3.5173e+15
4010,16424960,4.86988e+16,1.2311,1.2496,1.8028,3.52525e+15
4020,16465920,4.88203e+16,1.3460,1.2482,1.8008,3.53355e+15
4030,16506880,4.89417e+16,1.1989,1.2433,1.7937,3.54052e+15
4040,16547840,4.90632e+16,1.2931,1.2359,1.7830,3.54655e+15
4050,16588800,4.91846e+16,1.7466,1.2389,1.7873,3.55644e+15
4060,16629760,4.9306e+16,1.5254,1.2435,1.7940,3.56695e+15
4070,16670720,4.94275e+16,1.2966,1.2465,1.7983,3.57685e+15
4080,16711680,4.95489e+16,1.2313,1.2527,1.8073,3.58797e+15
4090,16752640,4.96704e+16,1.2598,1.2525,1.8070,3.59668e+15
4100,16793600,4.97918e+16,1.2829,1.2495,1.8027,3.60436e+15
4110,16834560,4.99133e+16,1.3334,1.2518,1.8059,3.61399e+15
4120,16875520,5.00347e+16,1.5584,1.2565,1.8128,3.62459e+15
4130,16916480,5.01562e+16,0.9191,1.2461,1.7978,3.62944e+15
4140,16957440,5.02776e+16,1.0374,1.2406,1.7899,3.63615e+15
4150,16998400,5.0399e+16,1.2316,1.2404,1.7895,3.64484e+15
4160,17039360,5.05205e+16,0.8825,1.2312,1.7763,3.65013e+15
4170,17080320,5.06419e+16,1.2991,1.2366,1.7841,3.66096e+15
4180,17121280,5.07634e+16,1.5966,1.2442,1.7950,3.67264e+15
4190,17162240,5.08848e+16,1.1924,1.2424,1.7923,3.68072e+15
4200,17203200,5.10063e+16,1.3286,1.2447,1.7957,3.69039e+15
4210,17244160,5.11277e+16,1.2551,1.2410,1.7903,3.69775e+15
4220,17285120,5.12491e+16,1.5977,1.2465,1.7983,3.70867e+15
4230,17326080,5.13706e+16,2.0232,1.2613,1.8197,3.72323e+15
4240,17367040,5.1492e+16,1.4191,1.2642,1.8239,3.73315e+15
4250,17408000,5.16135e+16,1.2619,1.2644,1.8241,3.74202e+15
4260,17448960,5.17349e+16,1.3980,1.2691,1.8309,3.75268e+15
4270,17489920,5.18564e+16,1.2592,1.2714,1.8343,3.76241e+15
4280,17530880,5.19778e+16,1.2706,1.2747,1.8390,3.77251e+15
4290,17571840,5.20992e+16,1.7059,1.2867,1.8564,3.7861e+15
4300,17612800,5.22207e+16,1.3846,1.2922,1.8642,3.79708e+15
4310,17653760,5.23421e+16,1.3353,1.2976,1.8721,3.80811e+15
4320,17694720,5.24636e+16,1.2268,1.3008,1.8766,3.8182e+15
4330,17735680,5.2585e+16,1.2619,1.3050,1.8828,3.82874e+15
4340,17776640,5.27065e+16,1.2897,1.3099,1.8898,3.83955e+15
4350,17817600,5.28279e+16,0.6905,1.3014,1.8776,3.84498e+15
4360,17858560,5.29494e+16,1.3554,1.3019,1.8783,3.85401e+15
4370,17899520,5.30708e+16,1.3467,1.3009,1.8768,3.86244e+15
4380,17940480,5.31922e+16,1.2605,1.3001,1.8756,3.87094e+15
4390,17981440,5.33137e+16,0.9710,1.2954,1.8688,3.87786e+15
4400,18022400,5.34351e+16,0.9810,1.2877,1.8577,3.88355e+15
4410,18063360,5.35566e+16,1.3984,1.2906,1.8620,3.8936e+15
4420,18104320,5.3678e+16,1.2059,1.2863,1.8557,3.90063e+15
4430,18145280,5.37995e+16,1.3970,1.2869,1.8566,3.90972e+15
4440,18186240,5.39209e+16,1.3195,1.2872,1.8571,3.91868e+15
4450,18227200,5.40423e+16,1.6219,1.2936,1.8663,3.93014e+15
4460,18268160,5.41638e+16,1.2756,1.2944,1.8674,3.9393e+15
4470,18309120,5.42852e+16,1.1966,1.2905,1.8617,3.9465e+15
4480,18350080,5.44067e+16,1.3341,1.2919,1.8638,3.95591e+15
4490,18391040,5.45281e+16,1.2324,1.3001,1.8757,3.96817e+15
4500,18432000,5.46496e+16,1.3086,1.3075,1.8863,3.9801e+15
4510,18472960,5.4771e+16,1.3974,1.3108,1.8911,3.99033e+15
4520,18513920,5.48924e+16,1.5473,1.3148,1.8969,4.00088e+15
4530,18554880,5.50139e+16,1.4937,1.3207,1.9054,4.01221e+15
4540,18595840,5.51353e+16,1.4618,1.3241,1.9103,4.0225e+15
4550,18636800,5.52568e+16,1.2921,1.3150,1.8972,4.02751e+15
4560,18677760,5.53782e+16,1.1711,1.3079,1.8870,4.03335e+15
4570,18718720,5.54997e+16,1.0964,1.3039,1.8812,4.0405e+15
4580,18759680,5.56211e+16,1.5102,1.3095,1.8892,4.05171e+15
4590,18800640,5.57426e+16,1.4263,1.3128,1.8940,4.06198e+15
4600,18841600,5.5864e+16,1.5216,1.3176,1.9009,4.07287e+15
4610,18882560,5.59854e+16,1.0365,1.3117,1.8924,4.07918e+15
4620,18923520,5.61069e+16,1.3843,1.3082,1.8873,4.08653e+15
4630,18964480,5.62283e+16,1.2523,1.3149,1.8970,4.09825e+15
4640,19005440,5.63498e+16,1.2087,1.3183,1.9019,4.10858e+15
4650,19046400,5.64712e+16,1.1808,1.3173,1.9004,4.117e+15
4660,19087360,5.65927e+16,1.1819,1.3233,1.9091,4.12845e+15
4670,19128320,5.67141e+16,1.1597,1.3205,1.9050,4.13609e+15
4680,19169280,5.68355e+16,1.1323,1.3112,1.8916,4.14091e+15
4690,19210240,5.6957e+16,1.1355,1.3101,1.8900,4.14926e+15
4700,19251200,5.70784e+16,1.1528,1.3065,1.8849,4.15657e+15
4710,19292160,5.71999e+16,1.0909,1.3033,1.8802,4.16398e+15
4720,19333120,5.73213e+16,1.0463,1.2922,1.8643,4.16799e+15
4730,19374080,5.74428e+16,1.0970,1.2737,1.8376,4.16872e+15
4740,19415040,5.75642e+16,1.1032,1.2674,1.8284,4.17477e+15
4750,19456000,5.76856e+16,1.0691,1.2635,1.8229,4.18189e+15
4760,19496960,5.78071e+16,1.0829,1.2572,1.8138,4.18793e+15
4770,19537920,5.79285e+16,1.0731,1.2535,1.8084,4.1951e+15
4780,19578880,5.805e+16,1.0942,1.2500,1.8033,4.20235e+15
4790,19619840,5.81714e+16,1.0434,1.2367,1.7842,4.20532e+15
4800,19660800,5.82929e+16,1.0304,1.2296,1.7740,4.21099e+15
4810,19701760,5.84143e+16,1.1673,1.2263,1.7691,4.21828e+15
4820,19742720,5.85358e+16,1.5585,1.2329,1.7787,4.22998e+15
4830,19783680,5.86572e+16,1.2124,1.2319,1.7773,4.23831e+15
4840,19824640,5.87786e+16,0.6476,1.2191,1.7588,4.24141e+15
4850,19865600,5.89001e+16,1.2405,1.2301,1.7746,4.25505e+15
4860,19906560,5.90215e+16,1.2639,1.2283,1.7720,4.26301e+15
4870,19947520,5.9143e+16,1.3841,1.2290,1.7731,4.27211e+15
4880,19988480,5.92644e+16,1.1039,1.2259,1.7686,4.27949e+15
4890,20029440,5.93859e+16,1.2880,1.2322,1.7777,4.29109e+15
4900,20070400,5.95073e+16,1.2715,1.2380,1.7861,4.30247e+15
4910,20111360,5.96287e+16,1.4907,1.2399,1.7887,4.31208e+15
4920,20152320,5.97502e+16,1.1173,1.2381,1.7862,4.32007e+15
4930,20193280,5.98716e+16,1.2681,1.2355,1.7825,4.32768e+15
4940,20234240,5.99931e+16,1.2210,1.2335,1.7796,4.33557e+15
4950,20275200,6.01145e+16,1.3745,1.2286,1.7725,4.34211e+15
4960,20316160,6.0236e+16,1.0485,1.2241,1.7659,4.34882e+15
4970,20357120,6.03574e+16,1.4212,1.2285,1.7724,4.35963e+15
4980,20398080,6.04788e+16,1.2958,1.2278,1.7713,4.36805e+15
4990,20439040,6.06003e+16,1.3011,1.2292,1.7733,4.37745e+15
5000,20480000,6.07217e+16,1.3679,1.2303,1.7750,4.38676e+15
5010,20520960,6.08432e+16,1.3667,1.2297,1.7741,4.39526e+15
5020,20561920,6.09646e+16,1.1991,1.2228,1.7641,4.40084e+15
5030,20602880,6.10861e+16,1.2312,1.2175,1.7565,4.40719e+15
5040,20643840,6.12075e+16,1.4153,1.2166,1.7552,4.41553e+15
5050,20684800,6.1329e+16,1.3100,1.2169,1.7557,4.42445e+15
5060,20725760,6.14504e+16,1.3933,1.2214,1.7621,4.43527e+15
5070,20766720,6.15718e+16,1.2596,1.2246,1.7668,4.44554e+15
5080,20807680,6.16933e+16,1.3141,1.2207,1.7611,4.45249e+15
5090,20848640,6.18147e+16,1.1054,1.2143,1.7519,4.45828e+15
5100,20889600,6.19362e+16,1.4052,1.2120,1.7485,4.46595e+15
5110,20930560,6.20576e+16,1.2741,1.2167,1.7554,4.47692e+15
5120,20971520,6.21791e+16,1.2546,1.2141,1.7516,4.48447e+15
5130,21012480,6.23005e+16,1.2332,1.2138,1.7511,4.49305e+15
5140,21053440,6.24219e+16,1.5175,1.2199,1.7600,4.50471e+15
5150,21094400,6.25434e+16,1.2571,1.2215,1.7622,4.51419e+15
5160,21135360,6.26648e+16,1.3074,1.2240,1.7658,4.52414e+15
5170,21176320,6.27863e+16,1.1350,1.2235,1.7651,4.53267e+15
5180,21217280,6.29077e+16,1.3073,1.2270,1.7701,4.54309e+15
5190,21258240,6.30292e+16,1.3750,1.2318,1.7771,4.55414e+15
5200,21299200,6.31506e+16,1.2986,1.2347,1.7813,4.5643e+15
5210,21340160,6.3272e+16,1.0849,1.2346,1.7811,4.57302e+15
5220,21381120,6.33935e+16,1.2492,1.2386,1.7869,4.58374e+15
5230,21422080,6.35149e+16,1.4546,1.2458,1.7973,4.59595e+15
5240,21463040,6.36364e+16,1.0668,1.2450,1.7962,4.60438e+15
5250,21504000,6.37578e+16,1.0815,1.2453,1.7966,4.61329e+15
5260,21544960,6.38793e+16,1.0678,1.2450,1.7961,4.62193e+15
5270,21585920,6.40007e+16,1.3134,1.2498,1.8031,4.63304e+15
5280,21626880,6.41222e+16,1.1916,1.2517,1.8059,4.64278e+15
5290,21667840,6.42436e+16,1.0560,1.2520,1.8062,4.6517e+15
5300,21708800,6.4365e+16,1.1591,1.2546,1.8100,4.66174e+15
5310,21749760,6.44865e+16,1.2200,1.2556,1.8115,4.67105e+15
5320,21790720,6.46079e+16,1.1552,1.2476,1.7998,4.67591e+15
5330,21831680,6.47294e+16,0.6195,1.2357,1.7827,4.6789e+15
5340,21872640,6.48508e+16,1.1950,1.2466,1.7985,4.69304e+15
5350,21913600,6.49723e+16,1.3234,1.2483,1.8009,4.70264e+15
5360,21954560,6.50937e+16,1.2451,1.2479,1.8004,4.71125e+15
5370,21995520,6.52151e+16,1.2232,1.2447,1.7957,4.71845e+15
5380,22036480,6.53366e+16,1.4077,1.2508,1.8045,4.73024e+15
5390,22077440,6.5458e+16,1.1671,1.2484,1.8010,4.73783e+15
5400,22118400,6.55795e+16,1.3112,1.2492,1.8022,4.74702e+15
5410,22159360,6.57009e+16,1.5797,1.2509,1.8047,4.75669e+15
5420,22200320,6.58224e+16,1.3262,1.2551,1.8108,4.76757e+15
5430,22241280,6.59438e+16,1.0594,1.2509,1.8047,4.77428e+15
5440,22282240,6.60652e+16,1.2208,1.2509,1.8047,4.78307e+15
5450,22323200,6.61867e+16,1.1145,1.2457,1.7972,4.78926e+15
5460,22364160,6.63081e+16,1.3706,1.2522,1.8065,4.80128e+15
5470,22405120,6.64296e+16,1.1722,1.2472,1.7993,4.80757e+15
5480,22446080,6.6551e+16,1.3615,1.2485,1.8012,4.81702e+15
5490,22487040,6.66725e+16,1.2280,1.2471,1.7991,4.82507e+15
5500,22528000,6.67939e+16,0.9946,1.2396,1.7884,4.8301e+15
5510,22568960,6.69154e+16,1.1770,1.2358,1.7829,4.83697e+15
5520,22609920,6.70368e+16,1.3531,1.2389,1.7873,4.8473e+15
5530,22650880,6.71582e+16,1.0707,1.2357,1.7827,4.85446e+15
5540,22691840,6.72797e+16,1.0900,1.2292,1.7733,4.85994e+15
5550,22732800,6.74011e+16,1.1886,1.2267,1.7698,4.86748e+15
5560,22773760,6.75226e+16,1.3213,1.2253,1.7677,4.87552e+15
5570,22814720,6.7644e+16,1.2994,1.2261,1.7689,4.88469e+15
5580,22855680,6.77655e+16,1.4611,1.2290,1.7731,4.89496e+15
5590,22896640,6.78869e+16,1.2251,1.2314,1.7766,4.90496e+15
5600,22937600,6.80083e+16,1.1229,1.2258,1.7684,4.91084e+15
5610,22978560,6.81298e+16,1.2508,1.2253,1.7677,4.91937e+15
5620,23019520,6.82512e+16,1.3511,1.2272,1.7705,4.92913e+15
5630,23060480,6.83727e+16,1.2424,1.2274,1.7708,4.938e+15
5640,23101440,6.84941e+16,1.1666,1.2204,1.7607,4.94315e+15
5650,23142400,6.86156e+16,1.1329,1.2179,1.7571,4.95064e+15
5660,23183360,6.8737e+16,1.2725,1.2172,1.7561,4.95904e+15
5670,23224320,6.88584e+16,0.9653,1.2138,1.7512,4.96605e+15
5680,23265280,6.89799e+16,1.1451,1.2106,1.7465,4.97313e+15
5690,23306240,6.91013e+16,1.0231,1.2035,1.7364,4.97824e+15
5700,23347200,6.92228e+16,0.9644,1.1969,1.7267,4.98352e+15
5710,23388160,6.93442e+16,1.1341,1.1978,1.7281,4.99278e+15
5720,23429120,6.94657e+16,1.1976,1.1968,1.7266,5.00099e+15
5730,23470080,6.95871e+16,1.2858,1.1934,1.7218,5.00797e+15
5740,23511040,6.97086e+16,1.2025,1.1962,1.7257,5.01813e+15
5750,23552000,6.983e+16,1.3595,1.2017,1.7337,5.02977e+15
5760,23592960,6.99514e+16,1.4369,1.2091,1.7444,5.04239e+15
5770,23633920,7.00729e+16,1.2978,1.2088,1.7439,5.05098e+15
5780,23674880,7.01943e+16,1.5013,1.2150,1.7528,5.06299e+15
5790,23715840,7.03158e+16,1.2458,1.2188,1.7583,5.07376e+15
5800,23756800,7.04372e+16,1.0855,1.2173,1.7562,5.08174e+15
5810,23797760,7.05587e+16,1.1723,1.2163,1.7548,5.09e+15
5820,23838720,7.06801e+16,1.1737,1.2167,1.7554,5.09895e+15
5830,23879680,7.08015e+16,1.2961,1.2302,1.7749,5.11492e+15
5840,23920640,7.0923e+16,0.9080,1.2245,1.7666,5.12063e+15
5850,23961600,7.10444e+16,1.3055,1.2242,1.7661,5.12921e+15
5860,24002560,7.11659e+16,1.0518,1.2203,1.7605,5.13591e+15
5870,24043520,7.12873e+16,1.2218,1.2203,1.7605,5.14466e+15
5880,24084480,7.14088e+16,1.5556,1.2232,1.7647,5.15501e+15
5890,24125440,7.15302e+16,1.3688,1.2272,1.7705,5.16595e+15
5900,24166400,7.16516e+16,1.1181,1.2234,1.7650,5.17263e+15
5910,24207360,7.17731e+16,1.5135,1.2221,1.7631,5.18069e+15
5920,24248320,7.18945e+16,1.5344,1.2262,1.7691,5.1917e+15
5930,24289280,7.2016e+16,1.1493,1.2280,1.7717,5.20145e+15
5940,24330240,7.21374e+16,1.2984,1.2296,1.7739,5.21106e+15
5950,24371200,7.22589e+16,1.1028,1.2293,1.7736,5.21971e+15
5960,24412160,7.23803e+16,1.1910,1.2258,1.7684,5.22652e+15
5970,24453120,7.25018e+16,1.3386,1.2291,1.7732,5.23711e+15
5980,24494080,7.26232e+16,1.2818,1.2275,1.7709,5.24501e+15
5990,24535040,7.27446e+16,1.1873,1.2267,1.7697,5.25334e+15
6000,24576000,7.28661e+16,1.1065,1.2289,1.7729,5.26333e+15
6010,24616960,7.29875e+16,1.2760,1.2309,1.7758,5.27319e+15
6020,24657920,7.3109e+16,1.2762,1.2294,1.7736,5.28112e+15
6030,24698880,7.32304e+16,1.1864,1.2317,1.7769,5.29117e+15
6040,24739840,7.33519e+16,1.2179,1.2342,1.7806,5.30136e+15
6050,24780800,7.34733e+16,1.1180,1.2328,1.7786,5.30935e+15
6060,24821760,7.35947e+16,1.0749,1.2279,1.7715,5.3154e+15
6070,24862720,7.37162e+16,1.2869,1.2276,1.7711,5.32403e+15
6080,24903680,7.38376e+16,1.1197,1.2208,1.7613,5.32901e+15
6090,24944640,7.39591e+16,1.1014,1.2183,1.7577,5.3364e+15
6100,24985600,7.40805e+16,1.0034,1.2159,1.7542,5.34383e+15
6110,25026560,7.4202e+16,0.9029,1.2090,1.7442,5.34872e+15
6120,25067520,7.43234e+16,1.6634,1.2152,1.7532,5.36096e+15
6130,25108480,7.44448e+16,1.7708,1.2258,1.7685,5.37563e+15
6140,25149440,7.45663e+16,1.5225,1.2329,1.7787,5.38839e+15
6150,25190400,7.46877e+16,1.2013,1.2343,1.7807,5.39794e+15
6160,25231360,7.48092e+16,1.3790,1.2364,1.7838,5.40792e+15
6170,25272320,7.49306e+16,1.1904,1.2409,1.7903,5.41924e+15
6180,25313280,7.50521e+16,1.2752,1.2435,1.7940,5.4295e+15
6190,25354240,7.51735e+16,1.1909,1.2469,1.7989,5.44019e+15
6200,25395200,7.5295e+16,1.0776,1.2491,1.8021,5.45027e+15
6210,25436160,7.54164e+16,1.1515,1.2495,1.8026,5.45926e+15
6220,25477120,7.55378e+16,1.0912,1.2474,1.7996,5.46683e+15
6230,25518080,7.56593e+16,1.3192,1.2480,1.8005,5.476e+15
6240,25559040,7.57807e+16,1.1317,1.2466,1.7985,5.48398e+15
6250,25600000,7.59022e+16,1.2130,1.2437,1.7943,5.49109e+15
6260,25640960,7.60236e+16,1.2765,1.2405,1.7896,5.49804e+15
6270,25681920,7.61451e+16,1.0611,1.2357,1.7828,5.5041e+15
6280,25722880,7.62665e+16,1.2939,1.2316,1.7768,5.51049e+15
6290,25763840,7.63879e+16,1.2027,1.2307,1.7756,5.51877e+15
6300,25804800,7.65094e+16,1.3688,1.2364,1.7837,5.53081e+15
6310,25845760,7.66308e+16,1.3267,1.2395,1.7882,5.54138e+15
6320,25886720,7.67523e+16,1.1800,1.2396,1.7884,5.55023e+15
6330,25927680,7.68737e+16,1.2764,1.2392,1.7878,5.55879e+15
6340,25968640,7.69952e+16,0.7986,1.2370,1.7847,5.5663e+15
6350,26009600,7.71166e+16,1.2441,1.2358,1.7829,5.57436e+15
6360,26050560,7.7238e+16,1.4448,1.2437,1.7942,5.58772e+15
6370,26091520,7.73595e+16,1.2448,1.2441,1.7949,5.59678e+15
6380,26132480,7.74809e+16,1.2931,1.2389,1.7873,5.60249e+15
6390,26173440,7.76024e+16,1.1726,1.2349,1.7816,5.60898e+15
6400,26214400,7.77238e+16,1.2953,1.2385,1.7868,5.61983e+15
6410,26255360,7.78453e+16,1.3393,1.2350,1.7817,5.62657e+15
6420,26296320,7.79667e+16,1.1820,1.2280,1.7716,5.63121e+15
6430,26337280,7.80882e+16,1.1656,1.2283,1.7720,5.64017e+15
6440,26378240,7.82096e+16,1.2220,1.2268,1.7698,5.64804e+15
6450,26419200,7.8331e+16,1.2349,1.2294,1.7736,5.65837e+15
6460,26460160,7.84525e+16,1.1500,1.2286,1.7725,5.66666e+15
6470,26501120,7.85739e+16,1.2307,1.2264,1.7693,5.67415e+15
6480,26542080,7.86954e+16,1.2245,1.2253,1.7677,5.68225e+15
6490,26583040,7.88168e+16,1.1905,1.2253,1.7678,5.69105e+15
6500,26624000,7.89383e+16,1.2625,1.2285,1.7723,5.70167e+15
6510,26664960,7.90597e+16,1.2313,1.2276,1.7710,5.70991e+15
6520,26705920,7.91811e+16,1.1613,1.2253,1.7677,5.71732e+15
6530,26746880,7.93026e+16,1.2893,1.2273,1.7707,5.72731e+15
6540,26787840,7.9424e+16,1.1768,1.2265,1.7695,5.73559e+15
6550,26828800,7.95455e+16,1.4303,1.2327,1.7785,5.7481e+15
6560,26869760,7.96669e+16,1.0259,1.2318,1.7771,5.75629e+15
6570,26910720,7.97884e+16,1.1414,1.2289,1.7729,5.76332e+15
6580,26951680,7.99098e+16,1.2046,1.2306,1.7753,5.77311e+15
6590,26992640,8.00312e+16,1.3564,1.2357,1.7827,5.78496e+15
6600,27033600,8.01527e+16,1.1593,1.2388,1.7872,5.79562e+15
6610,27074560,8.02741e+16,1.4147,1.2490,1.8019,5.81061e+15
6620,27115520,8.03956e+16,1.8806,1.2534,1.8082,5.82204e+15
6630,27156480,8.0517e+16,1.1990,1.2419,1.7917,5.82388e+15
6640,27197440,8.06385e+16,1.2961,1.2374,1.7852,5.82991e+15
6650,27238400,8.07599e+16,1.1742,1.2368,1.7844,5.83836e+15
6660,27279360,8.08814e+16,1.1862,1.2330,1.7788,5.84478e+15
6670,27320320,8.10028e+16,1.0558,1.2303,1.7749,5.85192e+15
6680,27361280,8.11242e+16,1.0327,1.2254,1.7679,5.85773e+15
6690,27402240,8.12457e+16,1.2788,1.2272,1.7705,5.86757e+15
6700,27443200,8.13671e+16,0.9923,1.2255,1.7680,5.8753e+15
6710,27484160,8.14886e+16,1.2310,1.2271,1.7703,5.88504e+15
6720,27525120,8.161e+16,1.2351,1.2300,1.7745,5.89558e+15
6730,27566080,8.17315e+16,1.3599,1.2308,1.7756,5.90486e+15
6740,27607040,8.18529e+16,1.2898,1.2339,1.7802,5.91558e+15
6750,27648000,8.19743e+16,1.2842,1.2354,1.7823,5.92524e+15
6760,27688960,8.20958e+16,1.1968,1.2338,1.7800,5.93303e+15
6770,27729920,8.22172e+16,1.0972,1.2345,1.7810,5.94225e+15
6780,27770880,8.23387e+16,1.1539,1.2317,1.7770,5.94929e+15
6790,27811840,8.24601e+16,1.1977,1.2316,1.7768,5.95801e+15
6800,27852800,8.25816e+16,1.2498,1.2292,1.7734,5.9653e+15
6810,27893760,8.2703e+16,1.3976,1.2306,1.7754,5.97496e+15
6820,27934720,8.28244e+16,1.3726,1.2345,1.7810,5.98613e+15
6830,27975680,8.29459e+16,1.2081,1.2331,1.7790,5.99406e+15
6840,28016640,8.30673e+16,1.2189,1.2415,1.7911,6.0081e+15
6850,28057600,8.31888e+16,1.3411,1.2435,1.7939,6.0181e+15
6860,28098560,8.33102e+16,1.1925,1.2384,1.7867,6.02371e+15
6870,28139520,8.34317e+16,1.1140,1.2358,1.7829,6.03085e+15
6880,28180480,8.35531e+16,1.2074,1.2341,1.7804,6.03855e+15
6890,28221440,8.36746e+16,1.2712,1.2361,1.7833,6.04857e+15
6900,28262400,8.3796e+16,1.2663,1.2355,1.7824,6.05698e+15
6910,28303360,8.39174e+16,1.2010,1.2327,1.7784,6.06401e+15
6920,28344320,8.40389e+16,1.4205,1.2375,1.7853,6.07581e+15
6930,28385280,8.41603e+16,1.4237,1.2426,1.7928,6.08787e+15
6940,28426240,8.42818e+16,1.2335,1.2429,1.7931,6.0968e+15
6950,28467200,8.44032e+16,1.1391,1.2410,1.7903,6.10436e+15
6960,28508160,8.45247e+16,1.2424,1.2428,1.7930,6.11432e+15
6970,28549120,8.46461e+16,1.4056,1.2463,1.7980,6.12534e+15
6980,28590080,8.47675e+16,1.3974,1.2498,1.8030,6.13635e+15
6990,28631040,8.4889e+16,1.2953,1.2519,1.8061,6.14648e+15
7000,28672000,8.50104e+16,1.2866,1.2523,1.8068,6.15559e+15
7010,28712960,8.51319e+16,1.2315,1.2523,1.8068,6.16438e+15
7020,28753920,8.52533e+16,1.1600,1.2523,1.8067,6.17316e+15
7030,28794880,8.53748e+16,1.2430,1.2514,1.8054,6.18136e+15
7040,28835840,8.54962e+16,1.4236,1.2563,1.8125,6.19334e+15
7050,28876800,8.56176e+16,1.3434,1.2546,1.8100,6.20101e+15
7060,28917760,8.57391e+16,1.2279,1.2586,1.8158,6.21243e+15
7070,28958720,8.58605e+16,1.2883,1.2616,1.8201,6.22314e+15
7080,28999680,8.5982e+16,1.0603,1.2587,1.8159,6.23006e+15
7090,29040640,8.61034e+16,1.3213,1.2580,1.8149,6.23841e+15
7100,29081600,8.62249e+16,1.1730,1.2583,1.8153,6.24738e+15
7110,29122560,8.63463e+16,1.4396,1.2588,1.8160,6.25651e+15
7120,29163520,8.64678e+16,1.2234,1.2456,1.7970,6.25671e+15
7130,29204480,8.65892e+16,0.9575,1.2408,1.7901,6.26234e+15
7140,29245440,8.67106e+16,1.2110,1.2391,1.7876,6.27001e+15
7150,29286400,8.68321e+16,1.1109,1.2378,1.7858,6.27796e+15
7160,29327360,8.69535e+16,1.2559,1.2392,1.7878,6.28766e+15
7170,29368320,8.7075e+16,1.2302,1.2427,1.7928,6.29873e+15
7180,29409280,8.71964e+16,1.0579,1.2432,1.7936,6.30785e+15
7190,29450240,8.73179e+16,1.1194,1.2400,1.7890,6.31453e+15
7200,29491200,8.74393e+16,1.3114,1.2464,1.7982,6.32753e+15
7210,29532160,8.75607e+16,1.2804,1.2474,1.7996,6.33697e+15
7220,29573120,8.76822e+16,1.2416,1.2475,1.7998,6.34585e+15
7230,29614080,8.78036e+16,1.1955,1.2442,1.7950,6.35245e+15
